place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Onimta+Information+Technology+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25a96cc7b911b:0x3cda727b82802e45!8m2!3d6.843921!4d79.9175031!16s%2Fg%2F1235dc2vb!19sChIJG5F7zJZa4joRRS6Agnty2jw?authuser=0&hl=en&rclk=1,Onimta Information Technology (Pvt) Ltd,4.4,(45),Software company,41/3 Lake Rd,075 988 8888,https://onimtra.com/,,,
https://www.google.com/maps/place/NovaTechZone+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae259e38d2d348f:0xd8a214cbcb6399b3!8m2!3d6.8514868!4d79.9203453!16s%2Fg%2F11h9rpg0q7!19sChIJjzQtjeNZ4joRs5ljy8sUotg?authuser=0&hl=en&rclk=1,NovaTechZone (Pvt) Ltd,4.7,(11),Software company,"Wattegedara, 221 High Level Rd",0115 812 710,,,,
https://www.google.com/maps/place/Zone24x7+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae2598a7fa3bf3b:0x41884b1782334e3f!8m2!3d6.8992801!4d79.8939265!16s%2Fg%2F1tsr1mgr!19sChIJO7-jf4pZ4joRP04zghdLiEE?authuser=0&hl=en&rclk=1,Zone24x7 (Pvt) Ltd,4.6,(215),Software company,460 Nawala Rd,0112 033 900,http://www.zone24x7.com/,,,
https://www.google.com/maps/place/Softcodeit+Solutions+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25a00ecd557bb:0x7a5aacb3e47d87a2!8m2!3d6.9004768!4d79.9177397!16s%2Fg%2F1hf3r6854!19sChIJu1fV7ABa4joRood95LOsWno?authuser=0&hl=en&rclk=1,Softcodeit Solutions (Pvt) Ltd,4.6,(51),Software company,48/7 Rajamalwatta Rd,0112 868 864,http://www.softcodeit.com/,,,
https://www.google.com/maps/place/Konekt+Holdings+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25add1645ca19:0x4d2085ffb4f1f49d!8m2!3d6.8405847!4d79.8844247!16s%2Fg%2F11cnp0jch4!19sChIJGcpFFt1a4joRnfTxtP-FIE0?authuser=0&hl=en&rclk=1,Konekt Holdings (Pvt) Ltd,4.3,(29),Software company,·,077 030 9799,https://www.konekt.lk/,,,
https://www.google.com/maps/place/Digiratina+Technology+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3ae25ba0abbe142f:0x93858fce6ca4b73f!8m2!3d6.8551698!4d79.8908923!16s%2Fg%2F11g236jvp1!19sChIJLxS-q6Bb4joRP7ekbM6PhZM?authuser=0&hl=en&rclk=1,Digiratina Technology Solutions Pvt. Ltd.,4.8,(25),Software company,·,0112 735 374,https://www.digiratina.com/,,,
https://www.google.com/maps/place/BeesPoint+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae24fca25939ac3:0x8cd470421ae9871b!8m2!3d6.8000259!4d79.9193414!16s%2Fg%2F11rk8w78fp!19sChIJw5qTJcpP4joRG4fpGkJw1Iw?authuser=0&hl=en&rclk=1,BeesPoint (Pvt) Ltd,4.9,(37),Software company,140/1 Moratuwa - Piliyandala Rd,0112 617 664,https://www.beespoint.com/,,,
https://www.google.com/maps/place/Encyte+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae2455f5464b19d:0x7803359a5695227a!8m2!3d6.8714755!4d79.8658605!16s%2Fg%2F1pp2vlt66!19sChIJnbFkVF9F4joReiKVVpo1A3g?authuser=0&hl=en&rclk=1,Encyte (Pvt) Ltd.,5.0,(28),Software company,181 - 1/3 Canal Ln,0117 209 735,https://encyte.io/,,,
https://www.google.com/maps/place/Web+Lankan/data=!4m7!3m6!1s0x3ae25a628246635f:0x74f90c5c3bdf81b7!8m2!3d6.8560924!4d79.9040473!16s%2Fg%2F11b5wlnkfz!19sChIJX2NGgmJa4joRt4HfO1wM-XQ?authuser=0&hl=en&rclk=1,Web Lankan,4.5,(90),Website designer,·,077 884 5600,https://www.weblankan.com/,,,
https://www.google.com/maps/place/LAYOUTindex+Innovation+Center+-+Bespoke+Software+Development+Company/data=!4m7!3m6!1s0x3ae25b0685506acb:0xf3853c12fe60f0d0!8m2!3d6.9094566!4d79.8861871!16s%2Fg%2F1pv5zxk5q!19sChIJy2pQhQZb4joR0PBg_hI8hfM?authuser=0&hl=en&rclk=1,LAYOUTindex Innovation Center - Bespoke Software Development Company,3.8,(36),Software company,68/1A Sarasavi Ln,0114 388 170,https://www.layoutindex.com/,,,
https://www.google.com/maps/place/Dilexus+Infotech+Private+Limited/data=!4m7!3m6!1s0x441fecbcb463c44f:0xcd0ff32793f357f6!8m2!3d6.8423412!4d79.9010332!16s%2Fg%2F11y7k71b3m!19sChIJT8RjtLzsH0QR9lfzkyfzD80?authuser=0&hl=en&rclk=1,Dilexus Infotech Private Limited,5.0,(6),Software company,38/1/2 Colombo Main Rd,071 734 4333,https://www.dilexus.dev/,,,
https://www.google.com/maps/place/Zeldiva+Solutions/data=!4m7!3m6!1s0x3ae25aff1bfbd599:0x3452518c554ac75e!8m2!3d6.8412625!4d79.9019284!16s%2Fg%2F11g6nykp1_!19sChIJmdX7G_9a4joRXsdKVYxRUjQ?authuser=0&hl=en&rclk=1,Zeldiva Solutions,3.8,(5),Software company,"290, 7 Lake Rd",077 107 9999,https://www.zeldivasolutions.com/,,,
https://www.google.com/maps/place/Genius+Soft+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25a94279dc241:0xae5402d7665c324f!8m2!3d6.8452453!4d79.9361032!16s%2Fg%2F11c3kc8n63!19sChIJQcKdJ5Ra4joRTzJcZtcCVK4?authuser=0&hl=en&rclk=1,Genius Soft (Pvt) Ltd,4.9,(54),Software company,·,071 368 2002,http://www.officialgenius.com/,,,
https://www.google.com/maps/place/Nimax+Digital/data=!4m7!3m6!1s0x488af06f39ba1d29:0xef5e52103495ea75!8m2!3d6.8418914!4d79.9087344!16s%2Fg%2F11trk6ynct!19sChIJKR26OW_wikgRdeqVNBBSXu8?authuser=0&hl=en&rclk=1,Nimax Digital,5.0,(7),Software company,568 Lake Rd,076 249 9629,https://nimaxdigital.com/,,,
https://www.google.com/maps/place/Global+Cloud+Media+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25b3829af1429:0x4b2f74bbb7cf6eef!8m2!3d6.8606372!4d79.8996575!16s%2Fg%2F11k23dlbhh!19sChIJKRSvKThb4joR727Pt7t0L0s?authuser=0&hl=en&rclk=1,Global Cloud Media (Pvt) Ltd,5.0,(3),Software company,26 Old Kesbewa Rd,0112 160 328,http://globalcloudmedia.lk/,,,
https://www.google.com/maps/place/Champsoft+%28PVT%29+Ltd/data=!4m7!3m6!1s0x3ae25a521908a647:0xa69d1cc45dc8a5e4!8m2!3d6.8736178!4d79.890527!16s%2Fg%2F11c311834g!19sChIJR6YIGVJa4joR5KXIXcQcnaY?authuser=0&hl=en&rclk=1,Champsoft (PVT) Ltd,4.7,(18),Software company,·,0112 187 459,https://www.champsoft.com/,,,
https://www.google.com/maps/place/Future+C+X+Lanka+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25bf6d922d44b:0x2ffe7c575cd15c4c!8m2!3d6.8540442!4d79.8865813!16s%2Fg%2F11qqg9sm4m!19sChIJS9Qi2fZb4joRTFzRXFd8_i8?authuser=0&hl=en&rclk=1,Future C X Lanka (Pvt) Ltd,4.5,(8),Software company,"No 04, WUS Experience Center, Pepiliyana, Dehiwala Rd",0114 492 828,http://www.futurecx.com.au/,,,
https://www.google.com/maps/place/Purple+Software/data=!4m7!3m6!1s0x3ae2597ea355b73b:0x9380a64cddf9decf!8m2!3d6.8982489!4d79.8527612!16s%2Fg%2F11jk8v8t9x!19sChIJO7dVo35Z4joRz9753UymgJM?authuser=0&hl=en&rclk=1,Purple Software,5.0,(9),Software company,31B 10th Ln,070 577 7071,https://purple.lk/,,,
https://www.google.com/maps/place/Marpak+Private+Limited/data=!4m7!3m6!1s0x3ae25a40fe866213:0x31acd9d9bdedf22c!8m2!3d6.8304052!4d79.9100266!16s%2Fg%2F11b6pyd4c2!19sChIJE2KG_kBa4joRLPLtvdnZrDE?authuser=0&hl=en&rclk=1,Marpak Private Limited,4.7,(7),Software company,90A4/1 Colombo Main Rd,0112 817 588,,,,
https://www.google.com/maps/place/Aeturnum+Lanka+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25a40d7d73e7d:0x653fc9c461f51659!8m2!3d6.8753016!4d79.8919154!16s%2Fg%2F1hdz7qqwm!19sChIJfT7X10Ba4joRWRb1YcTJP2U?authuser=0&hl=en&rclk=1,Aeturnum Lanka (Pvt) Ltd,4.4,(61),Software company,·,0114 418 177,http://www.aeturnum.com/,,,
https://www.google.com/maps/place/OSMiUM/data=!4m7!3m6!1s0x3ae25127ace64863:0x6cde0a27cc213700!8m2!3d6.8434547!4d79.9142365!16s%2Fg%2F12q4s2yp6!19sChIJY0jmrCdR4joRADchzCcK3mw?authuser=0&hl=en&rclk=1,OSMiUM,4.3,(25),Software company,·,0113 647 776,http://www.osmium.com.au/,,,
https://www.google.com/maps/place/Fidenz+Technologies/data=!4m7!3m6!1s0x3ae25a3a13e30d37:0x91ac4d59ad9f09cd!8m2!3d6.8841606!4d79.8867537!16s%2Fg%2F12mh4h904!19sChIJNw3jEzpa4joRzQmfrVlNrJE?authuser=0&hl=en&rclk=1,Fidenz Technologies,4.4,(45),Software company,"3rd Floor, 239 Nawala Rd",0112 807 005,https://fidenz.com/,,,
https://www.google.com/maps/place/Morbach+Holdings+Pvt+Ltd/data=!4m7!3m6!1s0x3ae25ba37a31050f:0x200f24d7f09b5829!8m2!3d6.8584944!4d79.9044837!16s%2Fg%2F11jrk5tj1f!19sChIJDwUxeqNb4joRKVib8NckDyA?authuser=0&hl=en&rclk=1,Morbach Holdings Pvt Ltd,4.5,(15),Software company,"D.L, 24/2, 3rd Lane, Pathirage Rd",+61 434 491 491,http://www.morbachholdings.com/,,,
