place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Ravindra+motors/data=!4m7!3m6!1s0x3ae2590010690b45:0xac8471d3b97e85cb!8m2!3d6.9412016!4d79.8746496!16s%2Fg%2F11w48ygdsl!19sChIJRQtpEABZ4joRy4V-udNxhKw?authuser=0&hl=en&rclk=1,Ravindra motors,5.0,(2),Auto body parts supplier,"WVRF+FVJ, Bodhirajarama Mawatha",071 248 2585,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvB_H1mqRSVn-aPFDN_OZMMHlJaHxzt3ZLm72e6anxaymEurokIzciGIO3sTWhtZ7BvLtOk4GDJbOzo9ofv_cpM1RpsOglzBSEY90A4BEYSTpFalsJz9Nb1fK6g-dXhgumGKf0=w80-h106-k-no,,,
https://www.google.com/maps/place/Best+Auto+International+-+Spare+Parts+%2F+Auto+Parts/data=!4m7!3m6!1s0x3ae25929dfb768d9:0xb17c73c1fde2717e!8m2!3d6.887458!4d79.883713!16s%2Fg%2F11lctdt3v1!19sChIJ2Wi33ylZ4joRfnHi_cFzfLE?authuser=0&hl=en&rclk=1,Best Auto International - Spare Parts / Auto Parts,4.9,(39),Auto parts store,225 Narahenpita - Nawala Road,071 854 7547,https://lh3.googleusercontent.com/p/AF1QipMTWbwa3DFMvz4nrpTx8XudgM4hwlmOHi3yt6mv=w80-h92-p-k-no,,,
https://www.google.com/maps/place/Best+Auto+International+-+Spare+Parts+%2F+Auto+Parts/data=!4m7!3m6!1s0x3ae25929dfb768d9:0xb17c73c1fde2717e!8m2!3d6.887458!4d79.883713!16s%2Fg%2F11lctdt3v1!19sChIJ2Wi33ylZ4joRfnHi_cFzfLE?authuser=0&hl=en&rclk=1,Best Auto International - Spare Parts / Auto Parts,4.9,(39),Auto parts store,225 Narahenpita - Nawala Road,071 854 7547,https://lh3.googleusercontent.com/p/AF1QipOZ86JKHEMwFZp-2cKHfp3wKk6bSBP5k_vzjWmA=w80-h92-p-k-no,,,
https://www.google.com/maps/place/DAI+LANKA+AUTO+TRADERS/data=!4m7!3m6!1s0x3ae25b680c43d4b7:0x8024115681be73bf!8m2!3d6.8580505!4d79.9085869!16s%2Fg%2F11h3wp28pq!19sChIJt9RDDGhb4joRv3O-gVYRJIA?authuser=0&hl=en&rclk=1,DAI LANKA AUTO TRADERS,4.4,(15),Auto parts store,"695 High Level Rd, wijerama junction",077 368 9828,https://lh3.googleusercontent.com/p/AF1QipOkbzTTNldTw2pVMcMf80gG1eUgEHfIGaOTu73n=w80-h106-k-no,,,
https://www.google.com/maps/place/Lanka+Auto+Parts+%26+Repairs/data=!4m7!3m6!1s0x3ae25904f9927f5d:0x15729a374254d3a8!8m2!3d6.9817073!4d79.8895543!16s%2Fg%2F11c31028zv!19sChIJXX-S-QRZ4joRqNNUQjeachU?authuser=0&hl=en&rclk=1,Lanka Auto Parts & Repairs,4.4,(49),Car repair and maintenance service,·,077 828 2929,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwAw9SyrkKXFT8UimDD-q-oBh2dJ_2kGRVh7u1Fk5qV_Yza-BK6lWCihQQIzBGfNSxdy0Y2U_qAyxfuJnOnaExPoxpbXXunocM8HNBAVXdxehNiBdjtsSoJRADUcYwlf8-kDq3Z4g=w92-h92-k-no,,,
https://www.google.com/maps/place/Ali+Global+Auto+Parts+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae259dbc766a26f:0xf066c4e1de82c2bd!8m2!3d6.8905288!4d79.8837854!16s%2Fg%2F11h5w2bj1r!19sChIJb6Jmx9tZ4joRvcKC3uHEZvA?authuser=0&hl=en&rclk=1,Ali Global Auto Parts (Pvt) Ltd,5.0,(11),Auto parts store,"163, 19N Narahenpita - Nawala Rd",,https://lh3.googleusercontent.com/p/AF1QipNbB-xqYaRFgBxO20gNH0iZlXf8zrYYEbnKOzLT=w122-h92-k-no,,,
https://www.google.com/maps/place/Nalinda+Super+Motors+House/data=!4m7!3m6!1s0x3ae2590b8ddb8043:0x3285eded20e0442e!8m2!3d6.9235463!4d79.8694635!16s%2Fg%2F11c0r5m_65!19sChIJQ4DbjQtZ4joRLkTgIO3thTI?authuser=0&hl=en&rclk=1,Nalinda Super Motors House,4.5,(69),Motorcycle parts store,·,0112 694 069,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzBA8ZDessW5hMWSeVIThy7WiKV8t8QYMIsiBJo7xAnP397xlF2lAUM4bcuVn7JQ-_8izOMO5edobMcTDOzVW_uU3nBfXrl5Strm4JmBE53m9mjUifhlrEMf3Ee8zR18lOzq37cmQ=w80-h106-k-no,,,
https://www.google.com/maps/place/Febest+Auto+Parts+Sri+Lanka/data=!4m7!3m6!1s0x3ae25906e5692a67:0xfd21ada99fd6e5d1!8m2!3d6.9334471!4d79.8660046!16s%2Fg%2F11kc8m8kdn!19sChIJZypp5QZZ4joR0eXWn6mtIf0?authuser=0&hl=en&rclk=1,Febest Auto Parts Sri Lanka,5.0,(9),Renault dealer,216 Panchikawatta Rd,,https://lh3.googleusercontent.com/p/AF1QipPqXH4f-PjScG0V7JVn10kBMaAvYnJT2U6CZG4r=w122-h92-k-no,,,
https://www.google.com/maps/place/Samarasinghe+Motors/data=!4m7!3m6!1s0x3ae25905699fc45d:0xa61a281e6fc68e4a!8m2!3d6.9312419!4d79.864855!16s%2Fg%2F11f_1hzppp!19sChIJXcSfaQVZ4joRSo7Gbx4oGqY?authuser=0&hl=en&rclk=1,Samarasinghe Motors,4.7,(14),Auto parts store,,0112 421 490,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkUV4WV-B9YdXIwsbRbgrbPMT3ksqCIqunnPJotUP5jmPlqRShVPk8ENzCiIylyhxmEvZMGkHTDgIShrDAyCtQTzzCXSTIKZqa1iYbI3hxwsS7jB1a5tUuuPU97xllGHZ2P28=w80-h106-k-no,,,
https://www.google.com/maps/place/Sugath+Motors/data=!4m7!3m6!1s0x3ae259282308b475:0x94fe3afadf87fdec!8m2!3d6.9341408!4d79.8658284!16s%2Fg%2F11fd6d1spk!19sChIJdbQIIyhZ4joR7P2H3_o6_pQ?authuser=0&hl=en&rclk=1,Sugath Motors,4.3,(8),Auto parts store,279 Panchikawatta Rd,071 270 1805,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyy7UteFX27V657Um1ylvrRPY_IDawvc8_Ld6Ab0ZK7SZDtHz1mQ9bXzkUil3VrQc-KRLb9vcMUSkPUaE47h2c_aWpIbpkBEHqVqJ--B4b6vIICLj4comhVUUINGhZGKuwv6NDHbQ=w80-h106-k-no,,,
